,label,path,category
869,48,ESC-50-master/audio/3-119120-B-48.wav,fireworks
870,48,ESC-50-master/audio/3-119120-C-48.wav,fireworks
871,48,ESC-50-master/audio/3-119120-D-48.wav,fireworks
872,48,ESC-50-master/audio/3-119120-E-48.wav,fireworks
873,44,ESC-50-master/audio/3-119455-A-44.wav,engine
874,26,ESC-50-master/audio/3-119459-A-26.wav,laughing
875,37,ESC-50-master/audio/3-120526-A-37.wav,clock_alarm
876,37,ESC-50-master/audio/3-120526-B-37.wav,clock_alarm
877,12,ESC-50-master/audio/3-120644-A-12.wav,crackling_fire
878,9,ESC-50-master/audio/3-121348-A-9.wav,crow
879,46,ESC-50-master/audio/3-122110-A-46.wav,church_bells
880,28,ESC-50-master/audio/3-123086-A-28.wav,snoring
881,19,ESC-50-master/audio/3-123224-A-19.wav,thunderstorm
882,3,ESC-50-master/audio/3-124376-A-3.wav,cow
883,3,ESC-50-master/audio/3-124376-B-3.wav,cow
884,19,ESC-50-master/audio/3-124600-A-19.wav,thunderstorm
885,28,ESC-50-master/audio/3-124795-A-28.wav,snoring
886,9,ESC-50-master/audio/3-124925-A-9.wav,crow
887,28,ESC-50-master/audio/3-124958-A-28.wav,snoring
888,24,ESC-50-master/audio/3-125418-A-24.wav,coughing
889,32,ESC-50-master/audio/3-125548-A-32.wav,keyboard_typing
890,26,ESC-50-master/audio/3-126113-A-26.wav,laughing
891,3,ESC-50-master/audio/3-126358-A-3.wav,cow
892,3,ESC-50-master/audio/3-126358-B-3.wav,cow
893,27,ESC-50-master/audio/3-126391-A-27.wav,brushing_teeth
894,27,ESC-50-master/audio/3-126391-B-27.wav,brushing_teeth
895,17,ESC-50-master/audio/3-127874-A-17.wav,pouring_water
896,9,ESC-50-master/audio/3-127890-A-9.wav,crow
897,9,ESC-50-master/audio/3-127890-B-9.wav,crow
898,9,ESC-50-master/audio/3-127890-C-9.wav,crow
899,44,ESC-50-master/audio/3-128160-A-44.wav,engine
900,47,ESC-50-master/audio/3-128512-A-47.wav,airplane
901,47,ESC-50-master/audio/3-128512-B-47.wav,airplane
902,9,ESC-50-master/audio/3-129264-A-9.wav,crow
903,13,ESC-50-master/audio/3-129338-A-13.wav,crickets
904,13,ESC-50-master/audio/3-129678-A-13.wav,crickets
905,22,ESC-50-master/audio/3-130330-A-22.wav,clapping
906,28,ESC-50-master/audio/3-130998-A-28.wav,snoring
907,28,ESC-50-master/audio/3-130998-B-28.wav,snoring
908,37,ESC-50-master/audio/3-131943-A-37.wav,clock_alarm
909,37,ESC-50-master/audio/3-132340-A-37.wav,clock_alarm
910,24,ESC-50-master/audio/3-132601-A-24.wav,coughing
911,26,ESC-50-master/audio/3-132747-A-26.wav,laughing
912,32,ESC-50-master/audio/3-132830-A-32.wav,keyboard_typing
913,10,ESC-50-master/audio/3-132852-A-10.wav,rain
914,29,ESC-50-master/audio/3-133977-A-29.wav,drinking_sipping
915,1,ESC-50-master/audio/3-134049-A-1.wav,rooster
916,16,ESC-50-master/audio/3-134699-A-16.wav,wind
917,16,ESC-50-master/audio/3-134699-B-16.wav,wind
918,16,ESC-50-master/audio/3-134699-C-16.wav,wind
919,13,ESC-50-master/audio/3-134802-A-13.wav,crickets
920,35,ESC-50-master/audio/3-135469-A-35.wav,washing_machine
921,45,ESC-50-master/audio/3-135650-A-45.wav,train
922,45,ESC-50-master/audio/3-135650-B-45.wav,train
923,0,ESC-50-master/audio/3-136288-A-0.wav,dog
924,45,ESC-50-master/audio/3-136451-A-45.wav,train
925,16,ESC-50-master/audio/3-136608-A-16.wav,wind
926,1,ESC-50-master/audio/3-137152-A-1.wav,rooster
927,22,ESC-50-master/audio/3-138114-A-22.wav,clapping
928,45,ESC-50-master/audio/3-138212-A-45.wav,train
929,46,ESC-50-master/audio/3-139109-A-46.wav,church_bells
930,27,ESC-50-master/audio/3-139331-A-27.wav,brushing_teeth
931,37,ESC-50-master/audio/3-139958-A-37.wav,clock_alarm
932,8,ESC-50-master/audio/3-140199-A-8.wav,sheep
933,8,ESC-50-master/audio/3-140199-B-8.wav,sheep
934,8,ESC-50-master/audio/3-140199-C-8.wav,sheep
935,8,ESC-50-master/audio/3-140199-D-8.wav,sheep
936,29,ESC-50-master/audio/3-140323-A-29.wav,drinking_sipping
937,10,ESC-50-master/audio/3-140774-A-10.wav,rain
938,44,ESC-50-master/audio/3-141240-A-44.wav,engine
939,44,ESC-50-master/audio/3-141240-B-44.wav,engine
940,45,ESC-50-master/audio/3-141559-A-45.wav,train
941,21,ESC-50-master/audio/3-141684-A-21.wav,sneezing
942,10,ESC-50-master/audio/3-142005-A-10.wav,rain
943,10,ESC-50-master/audio/3-142006-A-10.wav,rain
944,17,ESC-50-master/audio/3-142349-A-17.wav,pouring_water
945,38,ESC-50-master/audio/3-142593-A-38.wav,clock_tick
946,21,ESC-50-master/audio/3-142601-A-21.wav,sneezing
947,24,ESC-50-master/audio/3-142604-A-24.wav,coughing
948,21,ESC-50-master/audio/3-142605-A-21.wav,sneezing
949,21,ESC-50-master/audio/3-143119-A-21.wav,sneezing
950,47,ESC-50-master/audio/3-143560-A-47.wav,airplane
951,47,ESC-50-master/audio/3-143562-A-47.wav,airplane
952,10,ESC-50-master/audio/3-143929-A-10.wav,rain
953,38,ESC-50-master/audio/3-143933-A-38.wav,clock_tick
954,0,ESC-50-master/audio/3-144028-A-0.wav,dog
955,32,ESC-50-master/audio/3-144106-A-32.wav,keyboard_typing
956,32,ESC-50-master/audio/3-144120-A-32.wav,keyboard_typing
957,23,ESC-50-master/audio/3-144128-A-23.wav,breathing
958,23,ESC-50-master/audio/3-144128-B-23.wav,breathing
959,29,ESC-50-master/audio/3-144253-A-29.wav,drinking_sipping
960,29,ESC-50-master/audio/3-144259-A-29.wav,drinking_sipping
961,30,ESC-50-master/audio/3-144510-A-30.wav,door_wood_knock
962,21,ESC-50-master/audio/3-144692-A-21.wav,sneezing
963,11,ESC-50-master/audio/3-144827-A-11.wav,sea_waves
964,11,ESC-50-master/audio/3-144827-B-11.wav,sea_waves
965,19,ESC-50-master/audio/3-144891-A-19.wav,thunderstorm
966,19,ESC-50-master/audio/3-144891-B-19.wav,thunderstorm
967,1,ESC-50-master/audio/3-145382-A-1.wav,rooster
968,29,ESC-50-master/audio/3-145387-A-29.wav,drinking_sipping
969,24,ESC-50-master/audio/3-145487-A-24.wav,coughing
970,43,ESC-50-master/audio/3-145577-A-43.wav,car_horn
971,17,ESC-50-master/audio/3-145719-A-17.wav,pouring_water
972,12,ESC-50-master/audio/3-145774-A-12.wav,crackling_fire
973,13,ESC-50-master/audio/3-146033-A-13.wav,crickets
974,44,ESC-50-master/audio/3-146186-A-44.wav,engine
975,43,ESC-50-master/audio/3-146697-A-43.wav,car_horn
976,24,ESC-50-master/audio/3-146873-A-24.wav,coughing
977,5,ESC-50-master/audio/3-146964-A-5.wav,cat
978,5,ESC-50-master/audio/3-146965-A-5.wav,cat
979,5,ESC-50-master/audio/3-146972-A-5.wav,cat
980,34,ESC-50-master/audio/3-147342-A-34.wav,can_opening
981,34,ESC-50-master/audio/3-147343-A-34.wav,can_opening
982,12,ESC-50-master/audio/3-147965-A-12.wav,crackling_fire
983,37,ESC-50-master/audio/3-148297-A-37.wav,clock_alarm
984,21,ESC-50-master/audio/3-148330-A-21.wav,sneezing
985,34,ESC-50-master/audio/3-148932-A-34.wav,can_opening
986,24,ESC-50-master/audio/3-149042-A-24.wav,coughing
987,1,ESC-50-master/audio/3-149189-A-1.wav,rooster
988,17,ESC-50-master/audio/3-149448-A-17.wav,pouring_water
989,22,ESC-50-master/audio/3-149465-A-22.wav,clapping
990,21,ESC-50-master/audio/3-150231-A-21.wav,sneezing
991,38,ESC-50-master/audio/3-150363-A-38.wav,clock_tick
992,40,ESC-50-master/audio/3-150979-A-40.wav,helicopter
993,40,ESC-50-master/audio/3-150979-B-40.wav,helicopter
994,40,ESC-50-master/audio/3-150979-C-40.wav,helicopter
995,20,ESC-50-master/audio/3-151080-A-20.wav,crying_baby
996,20,ESC-50-master/audio/3-151081-A-20.wav,crying_baby
997,20,ESC-50-master/audio/3-151081-B-20.wav,crying_baby
998,30,ESC-50-master/audio/3-151089-A-30.wav,door_wood_knock
999,23,ESC-50-master/audio/3-151206-A-23.wav,breathing
1000,24,ESC-50-master/audio/3-151212-A-24.wav,coughing
1001,24,ESC-50-master/audio/3-151213-A-24.wav,coughing
1002,28,ESC-50-master/audio/3-151255-A-28.wav,snoring
1003,35,ESC-50-master/audio/3-151269-A-35.wav,washing_machine
1004,35,ESC-50-master/audio/3-151273-A-35.wav,washing_machine
1005,28,ESC-50-master/audio/3-151557-A-28.wav,snoring
1006,28,ESC-50-master/audio/3-151557-B-28.wav,snoring
1007,20,ESC-50-master/audio/3-152007-A-20.wav,crying_baby
1008,20,ESC-50-master/audio/3-152007-B-20.wav,crying_baby
1009,20,ESC-50-master/audio/3-152007-C-20.wav,crying_baby
1010,20,ESC-50-master/audio/3-152007-D-20.wav,crying_baby
1011,20,ESC-50-master/audio/3-152007-E-20.wav,crying_baby
1012,36,ESC-50-master/audio/3-152020-A-36.wav,vacuum_cleaner
1013,36,ESC-50-master/audio/3-152020-B-36.wav,vacuum_cleaner
1014,36,ESC-50-master/audio/3-152020-C-36.wav,vacuum_cleaner
1015,3,ESC-50-master/audio/3-152039-A-3.wav,cow
1016,3,ESC-50-master/audio/3-152039-B-3.wav,cow
1017,30,ESC-50-master/audio/3-152594-A-30.wav,door_wood_knock
1018,26,ESC-50-master/audio/3-152912-A-26.wav,laughing
1019,26,ESC-50-master/audio/3-152997-A-26.wav,laughing
1020,43,ESC-50-master/audio/3-153057-A-43.wav,car_horn
1021,32,ESC-50-master/audio/3-153444-A-32.wav,keyboard_typing
1022,30,ESC-50-master/audio/3-154378-A-30.wav,door_wood_knock
1023,17,ESC-50-master/audio/3-154439-A-17.wav,pouring_water
1024,44,ESC-50-master/audio/3-154758-A-44.wav,engine
1025,32,ESC-50-master/audio/3-154781-A-32.wav,keyboard_typing
1026,40,ESC-50-master/audio/3-154926-A-40.wav,helicopter
1027,40,ESC-50-master/audio/3-154926-B-40.wav,helicopter
1028,1,ESC-50-master/audio/3-154957-A-1.wav,rooster
1029,43,ESC-50-master/audio/3-155130-A-43.wav,car_horn
1030,43,ESC-50-master/audio/3-155234-A-43.wav,car_horn
1031,0,ESC-50-master/audio/3-155312-A-0.wav,dog
1032,31,ESC-50-master/audio/3-155556-A-31.wav,mouse_click
1033,32,ESC-50-master/audio/3-155568-A-32.wav,keyboard_typing
1034,32,ESC-50-master/audio/3-155570-A-32.wav,keyboard_typing
1035,14,ESC-50-master/audio/3-155577-A-14.wav,chirping_birds
1036,14,ESC-50-master/audio/3-155578-A-14.wav,chirping_birds
1037,14,ESC-50-master/audio/3-155579-A-14.wav,chirping_birds
1038,14,ESC-50-master/audio/3-155583-A-14.wav,chirping_birds
1039,14,ESC-50-master/audio/3-155584-A-14.wav,chirping_birds
1040,11,ESC-50-master/audio/3-155642-A-11.wav,sea_waves
1041,11,ESC-50-master/audio/3-155642-B-11.wav,sea_waves
1042,34,ESC-50-master/audio/3-155659-A-34.wav,can_opening
1043,13,ESC-50-master/audio/3-155766-A-13.wav,crickets
1044,35,ESC-50-master/audio/3-156391-A-35.wav,washing_machine
1045,35,ESC-50-master/audio/3-156393-A-35.wav,washing_machine
1046,21,ESC-50-master/audio/3-156558-A-21.wav,sneezing
1047,14,ESC-50-master/audio/3-156581-A-14.wav,chirping_birds
1048,14,ESC-50-master/audio/3-156581-B-14.wav,chirping_birds
1049,15,ESC-50-master/audio/3-156907-A-15.wav,water_drops
1050,10,ESC-50-master/audio/3-157149-A-10.wav,rain
1051,12,ESC-50-master/audio/3-157187-A-12.wav,crackling_fire
1052,10,ESC-50-master/audio/3-157487-A-10.wav,rain
1053,45,ESC-50-master/audio/3-157492-A-45.wav,train
1054,10,ESC-50-master/audio/3-157615-A-10.wav,rain
1055,0,ESC-50-master/audio/3-157695-A-0.wav,dog
1056,31,ESC-50-master/audio/3-158056-A-31.wav,mouse_click
1057,31,ESC-50-master/audio/3-158056-B-31.wav,mouse_click
1058,12,ESC-50-master/audio/3-158476-A-12.wav,crackling_fire
1059,36,ESC-50-master/audio/3-159346-A-36.wav,vacuum_cleaner
1060,36,ESC-50-master/audio/3-159346-B-36.wav,vacuum_cleaner
1061,36,ESC-50-master/audio/3-159347-A-36.wav,vacuum_cleaner
1062,36,ESC-50-master/audio/3-159347-B-36.wav,vacuum_cleaner
1063,36,ESC-50-master/audio/3-159348-A-36.wav,vacuum_cleaner
1064,45,ESC-50-master/audio/3-159445-A-45.wav,train
1065,45,ESC-50-master/audio/3-159445-B-45.wav,train
1066,15,ESC-50-master/audio/3-160119-A-15.wav,water_drops
1067,3,ESC-50-master/audio/3-160993-A-3.wav,cow
1068,43,ESC-50-master/audio/3-161010-A-43.wav,car_horn
1069,17,ESC-50-master/audio/3-161500-A-17.wav,pouring_water
1070,13,ESC-50-master/audio/3-162786-A-13.wav,crickets
1071,1,ESC-50-master/audio/3-163288-A-1.wav,rooster
1072,0,ESC-50-master/audio/3-163459-A-0.wav,dog
1073,13,ESC-50-master/audio/3-163607-A-13.wav,crickets
1074,13,ESC-50-master/audio/3-163607-B-13.wav,crickets
1075,3,ESC-50-master/audio/3-163727-A-3.wav,cow
1076,11,ESC-50-master/audio/3-164120-A-11.wav,sea_waves
1077,6,ESC-50-master/audio/3-164216-A-6.wav,hen
1078,6,ESC-50-master/audio/3-164216-B-6.wav,hen
1079,6,ESC-50-master/audio/3-164216-C-6.wav,hen
1080,15,ESC-50-master/audio/3-164592-A-15.wav,water_drops
1081,15,ESC-50-master/audio/3-164593-A-15.wav,water_drops
1082,15,ESC-50-master/audio/3-164594-A-15.wav,water_drops
1083,15,ESC-50-master/audio/3-164595-A-15.wav,water_drops
1084,11,ESC-50-master/audio/3-164630-A-11.wav,sea_waves
1085,38,ESC-50-master/audio/3-164688-A-38.wav,clock_tick
1086,41,ESC-50-master/audio/3-165856-A-41.wav,chainsaw
1087,23,ESC-50-master/audio/3-166125-A-23.wav,breathing
1088,23,ESC-50-master/audio/3-166125-B-23.wav,breathing
1089,15,ESC-50-master/audio/3-166324-A-15.wav,water_drops
1090,15,ESC-50-master/audio/3-166326-A-15.wav,water_drops
1091,11,ESC-50-master/audio/3-166422-A-11.wav,sea_waves
1092,34,ESC-50-master/audio/3-166546-A-34.wav,can_opening
1093,34,ESC-50-master/audio/3-166546-B-34.wav,can_opening
1094,31,ESC-50-master/audio/3-167096-A-31.wav,mouse_click
1095,29,ESC-50-master/audio/3-169907-A-29.wav,drinking_sipping
1096,34,ESC-50-master/audio/3-170002-A-34.wav,can_opening
1097,0,ESC-50-master/audio/3-170015-A-0.wav,dog
1098,31,ESC-50-master/audio/3-170312-A-31.wav,mouse_click
1099,38,ESC-50-master/audio/3-170377-A-38.wav,clock_tick
1100,38,ESC-50-master/audio/3-170383-A-38.wav,clock_tick
1101,30,ESC-50-master/audio/3-170574-A-30.wav,door_wood_knock
1102,31,ESC-50-master/audio/3-170851-A-31.wav,mouse_click
1103,38,ESC-50-master/audio/3-171012-A-38.wav,clock_tick
1104,38,ESC-50-master/audio/3-171041-A-38.wav,clock_tick
1105,6,ESC-50-master/audio/3-171281-A-6.wav,hen
1106,34,ESC-50-master/audio/3-171937-A-34.wav,can_opening
1107,31,ESC-50-master/audio/3-172179-A-31.wav,mouse_click
1108,48,ESC-50-master/audio/3-172881-A-48.wav,fireworks
1109,48,ESC-50-master/audio/3-172922-A-48.wav,fireworks
1110,43,ESC-50-master/audio/3-174840-A-43.wav,car_horn
1111,29,ESC-50-master/audio/3-174866-A-29.wav,drinking_sipping
1112,22,ESC-50-master/audio/3-177082-A-22.wav,clapping
1113,22,ESC-50-master/audio/3-177083-A-22.wav,clapping
1114,6,ESC-50-master/audio/3-178096-A-6.wav,hen
1115,30,ESC-50-master/audio/3-180147-A-30.wav,door_wood_knock
1116,0,ESC-50-master/audio/3-180256-A-0.wav,dog
1117,0,ESC-50-master/audio/3-180977-A-0.wav,dog
1118,14,ESC-50-master/audio/3-181132-A-14.wav,chirping_birds
1119,22,ESC-50-master/audio/3-181278-A-22.wav,clapping
1120,30,ESC-50-master/audio/3-182023-A-30.wav,door_wood_knock
1121,30,ESC-50-master/audio/3-182025-A-30.wav,door_wood_knock
1122,35,ESC-50-master/audio/3-182710-A-35.wav,washing_machine
1123,35,ESC-50-master/audio/3-182710-B-35.wav,washing_machine
1124,31,ESC-50-master/audio/3-185313-A-31.wav,mouse_click
1125,29,ESC-50-master/audio/3-185456-A-29.wav,drinking_sipping
1126,6,ESC-50-master/audio/3-187549-A-6.wav,hen
1127,6,ESC-50-master/audio/3-187549-B-6.wav,hen
1128,11,ESC-50-master/audio/3-187710-A-11.wav,sea_waves
1129,6,ESC-50-master/audio/3-188390-A-6.wav,hen
1130,35,ESC-50-master/audio/3-188726-A-35.wav,washing_machine
1131,47,ESC-50-master/audio/3-193767-A-47.wav,airplane
1132,8,ESC-50-master/audio/3-197408-A-8.wav,sheep
1133,8,ESC-50-master/audio/3-197408-B-8.wav,sheep
1134,8,ESC-50-master/audio/3-197408-C-8.wav,sheep
1135,22,ESC-50-master/audio/3-197435-A-22.wav,clapping
1136,22,ESC-50-master/audio/3-197435-B-22.wav,clapping
1137,39,ESC-50-master/audio/3-203371-A-39.wav,glass_breaking
1138,39,ESC-50-master/audio/3-203373-A-39.wav,glass_breaking
1139,39,ESC-50-master/audio/3-203374-A-39.wav,glass_breaking
1140,39,ESC-50-master/audio/3-203375-A-39.wav,glass_breaking
1141,39,ESC-50-master/audio/3-203377-A-39.wav,glass_breaking
1142,8,ESC-50-master/audio/3-20861-A-8.wav,sheep
1143,49,ESC-50-master/audio/3-208820-A-49.wav,hand_saw
1144,39,ESC-50-master/audio/3-216280-A-39.wav,glass_breaking
1145,39,ESC-50-master/audio/3-216281-A-39.wav,glass_breaking
1146,39,ESC-50-master/audio/3-216284-A-39.wav,glass_breaking
1147,2,ESC-50-master/audio/3-233151-A-2.wav,pig
1148,43,ESC-50-master/audio/3-243726-A-43.wav,car_horn
1149,16,ESC-50-master/audio/3-246513-A-16.wav,wind
1150,16,ESC-50-master/audio/3-246513-B-16.wav,wind
1151,25,ESC-50-master/audio/3-249913-A-25.wav,footsteps
1152,48,ESC-50-master/audio/3-251617-A-48.wav,fireworks
1153,2,ESC-50-master/audio/3-253081-A-2.wav,pig
1154,2,ESC-50-master/audio/3-253084-A-2.wav,pig
1155,2,ESC-50-master/audio/3-253084-B-2.wav,pig
1156,2,ESC-50-master/audio/3-253084-C-2.wav,pig
1157,2,ESC-50-master/audio/3-253084-D-2.wav,pig
1158,2,ESC-50-master/audio/3-253084-E-2.wav,pig
1159,2,ESC-50-master/audio/3-257858-A-2.wav,pig
1160,44,ESC-50-master/audio/3-259622-A-44.wav,engine
1161,42,ESC-50-master/audio/3-51376-A-42.wav,siren
1162,42,ESC-50-master/audio/3-51731-A-42.wav,siren
1163,42,ESC-50-master/audio/3-51731-B-42.wav,siren
1164,42,ESC-50-master/audio/3-51909-A-42.wav,siren
1165,42,ESC-50-master/audio/3-51909-B-42.wav,siren
1166,42,ESC-50-master/audio/3-58772-A-42.wav,siren
1167,42,ESC-50-master/audio/3-62878-A-42.wav,siren
1168,42,ESC-50-master/audio/3-62878-B-42.wav,siren
1169,12,ESC-50-master/audio/3-65748-A-12.wav,crackling_fire
1170,40,ESC-50-master/audio/3-68630-A-40.wav,helicopter
1171,40,ESC-50-master/audio/3-68630-B-40.wav,helicopter
1172,40,ESC-50-master/audio/3-68630-C-40.wav,helicopter
1173,4,ESC-50-master/audio/3-70962-A-4.wav,frog
1174,4,ESC-50-master/audio/3-70962-B-4.wav,frog
1175,4,ESC-50-master/audio/3-70962-C-4.wav,frog
1176,4,ESC-50-master/audio/3-71964-A-4.wav,frog
1177,4,ESC-50-master/audio/3-71964-B-4.wav,frog
1178,4,ESC-50-master/audio/3-71964-C-4.wav,frog
1179,4,ESC-50-master/audio/3-83527-A-4.wav,frog
1180,46,ESC-50-master/audio/3-87936-A-46.wav,church_bells
1181,46,ESC-50-master/audio/3-87936-B-46.wav,church_bells
1182,18,ESC-50-master/audio/3-92637-A-18.wav,toilet_flush
1183,18,ESC-50-master/audio/3-93010-A-18.wav,toilet_flush
1184,25,ESC-50-master/audio/3-94342-A-25.wav,footsteps
1185,25,ESC-50-master/audio/3-94343-A-25.wav,footsteps
1186,25,ESC-50-master/audio/3-94344-A-25.wav,footsteps
1187,33,ESC-50-master/audio/3-94355-A-33.wav,door_wood_creaks
1188,5,ESC-50-master/audio/3-95694-A-5.wav,cat
1189,5,ESC-50-master/audio/3-95695-A-5.wav,cat
1190,5,ESC-50-master/audio/3-95695-B-5.wav,cat
1191,5,ESC-50-master/audio/3-95697-A-5.wav,cat
1192,5,ESC-50-master/audio/3-95698-A-5.wav,cat
1193,49,ESC-50-master/audio/3-96606-A-49.wav,hand_saw
1194,49,ESC-50-master/audio/3-96606-B-49.wav,hand_saw
1195,49,ESC-50-master/audio/3-97909-A-49.wav,hand_saw
1196,49,ESC-50-master/audio/3-97909-B-49.wav,hand_saw
1197,46,ESC-50-master/audio/3-98193-A-46.wav,church_bells
1198,18,ESC-50-master/audio/3-98771-A-18.wav,toilet_flush
1199,46,ESC-50-master/audio/3-98869-A-46.wav,church_bells
1200,49,ESC-50-master/audio/4-102844-A-49.wav,hand_saw
1201,49,ESC-50-master/audio/4-102844-B-49.wav,hand_saw
1202,49,ESC-50-master/audio/4-102844-C-49.wav,hand_saw
1203,42,ESC-50-master/audio/4-102871-A-42.wav,siren
1204,33,ESC-50-master/audio/4-107117-A-33.wav,door_wood_creaks
1205,33,ESC-50-master/audio/4-107120-A-33.wav,door_wood_creaks
1206,33,ESC-50-master/audio/4-107122-A-33.wav,door_wood_creaks
1207,33,ESC-50-master/audio/4-108352-A-33.wav,door_wood_creaks
1208,42,ESC-50-master/audio/4-111671-A-42.wav,siren
1209,42,ESC-50-master/audio/4-111671-B-42.wav,siren
1210,25,ESC-50-master/audio/4-117627-A-25.wav,footsteps
1211,25,ESC-50-master/audio/4-117630-A-25.wav,footsteps
1212,48,ESC-50-master/audio/4-119647-A-48.wav,fireworks
1213,48,ESC-50-master/audio/4-119647-B-48.wav,fireworks
1214,48,ESC-50-master/audio/4-119647-C-48.wav,fireworks
1215,48,ESC-50-master/audio/4-119647-D-48.wav,fireworks
1216,48,ESC-50-master/audio/4-119648-A-48.wav,fireworks
1217,48,ESC-50-master/audio/4-119648-B-48.wav,fireworks
1218,48,ESC-50-master/audio/4-119648-C-48.wav,fireworks
1219,48,ESC-50-master/audio/4-119648-D-48.wav,fireworks
1220,18,ESC-50-master/audio/4-119720-A-18.wav,toilet_flush
1221,5,ESC-50-master/audio/4-120160-A-5.wav,cat
1222,42,ESC-50-master/audio/4-121532-A-42.wav,siren
1223,18,ESC-50-master/audio/4-123680-A-18.wav,toilet_flush
1224,19,ESC-50-master/audio/4-125070-A-19.wav,thunderstorm
1225,19,ESC-50-master/audio/4-125071-A-19.wav,thunderstorm
1226,19,ESC-50-master/audio/4-125072-A-19.wav,thunderstorm
1227,19,ESC-50-master/audio/4-125072-B-19.wav,thunderstorm
1228,46,ESC-50-master/audio/4-125825-A-46.wav,church_bells
1229,46,ESC-50-master/audio/4-125825-B-46.wav,church_bells
1230,40,ESC-50-master/audio/4-125929-A-40.wav,helicopter
1231,18,ESC-50-master/audio/4-126046-A-18.wav,toilet_flush
1232,18,ESC-50-master/audio/4-126532-A-18.wav,toilet_flush
1233,33,ESC-50-master/audio/4-128659-A-33.wav,door_wood_creaks
1234,4,ESC-50-master/audio/4-130584-A-4.wav,frog
1235,7,ESC-50-master/audio/4-130891-A-7.wav,insects
1236,2,ESC-50-master/audio/4-132383-A-2.wav,pig
1237,2,ESC-50-master/audio/4-132383-B-2.wav,pig
1238,26,ESC-50-master/audio/4-132803-A-26.wav,laughing
1239,26,ESC-50-master/audio/4-132810-A-26.wav,laughing
1240,26,ESC-50-master/audio/4-132816-A-26.wav,laughing
1241,33,ESC-50-master/audio/4-132839-A-33.wav,door_wood_creaks
1242,5,ESC-50-master/audio/4-133047-A-5.wav,cat
1243,5,ESC-50-master/audio/4-133047-B-5.wav,cat
1244,5,ESC-50-master/audio/4-133047-C-5.wav,cat
1245,26,ESC-50-master/audio/4-133674-A-26.wav,laughing
1246,7,ESC-50-master/audio/4-133895-A-7.wav,insects
1247,18,ESC-50-master/audio/4-135439-A-18.wav,toilet_flush
1248,9,ESC-50-master/audio/4-136381-A-9.wav,crow
1249,9,ESC-50-master/audio/4-138344-A-9.wav,crow
1250,46,ESC-50-master/audio/4-140034-A-46.wav,church_bells
1251,18,ESC-50-master/audio/4-141365-A-18.wav,toilet_flush
1252,7,ESC-50-master/audio/4-143118-A-7.wav,insects
1253,7,ESC-50-master/audio/4-143118-B-7.wav,insects
1254,16,ESC-50-master/audio/4-144083-A-16.wav,wind
1255,16,ESC-50-master/audio/4-144083-B-16.wav,wind
1256,16,ESC-50-master/audio/4-144083-C-16.wav,wind
1257,16,ESC-50-master/audio/4-144085-A-16.wav,wind
1258,27,ESC-50-master/audio/4-144468-A-27.wav,brushing_teeth
1259,27,ESC-50-master/audio/4-144468-B-27.wav,brushing_teeth
1260,18,ESC-50-master/audio/4-145006-A-18.wav,toilet_flush
1261,9,ESC-50-master/audio/4-145081-A-9.wav,crow
1262,36,ESC-50-master/audio/4-146200-A-36.wav,vacuum_cleaner
1263,2,ESC-50-master/audio/4-147240-A-2.wav,pig
1264,2,ESC-50-master/audio/4-147240-B-2.wav,pig
1265,46,ESC-50-master/audio/4-147657-A-46.wav,church_bells
1266,46,ESC-50-master/audio/4-147658-A-46.wav,church_bells
1267,41,ESC-50-master/audio/4-149294-A-41.wav,chainsaw
1268,41,ESC-50-master/audio/4-149294-B-41.wav,chainsaw
1269,5,ESC-50-master/audio/4-149940-A-5.wav,cat
1270,5,ESC-50-master/audio/4-149940-B-5.wav,cat
1271,46,ESC-50-master/audio/4-150364-A-46.wav,church_bells
1272,46,ESC-50-master/audio/4-150364-B-46.wav,church_bells
1273,37,ESC-50-master/audio/4-151242-A-37.wav,clock_alarm
1274,18,ESC-50-master/audio/4-152958-A-18.wav,toilet_flush
1275,24,ESC-50-master/audio/4-152995-A-24.wav,coughing
1276,27,ESC-50-master/audio/4-154405-A-27.wav,brushing_teeth
1277,27,ESC-50-master/audio/4-154405-B-27.wav,brushing_teeth
1278,24,ESC-50-master/audio/4-154443-A-24.wav,coughing
1279,4,ESC-50-master/audio/4-154793-A-4.wav,frog
1280,24,ESC-50-master/audio/4-155650-A-24.wav,coughing
1281,24,ESC-50-master/audio/4-155650-B-24.wav,coughing
1282,26,ESC-50-master/audio/4-155670-A-26.wav,laughing
1283,9,ESC-50-master/audio/4-156227-A-9.wav,crow
1284,46,ESC-50-master/audio/4-156827-A-46.wav,church_bells
1285,21,ESC-50-master/audio/4-156843-A-21.wav,sneezing
1286,21,ESC-50-master/audio/4-156844-A-21.wav,sneezing
1287,19,ESC-50-master/audio/4-156993-A-19.wav,thunderstorm
1288,24,ESC-50-master/audio/4-157296-A-24.wav,coughing
1289,21,ESC-50-master/audio/4-157297-A-21.wav,sneezing
1290,41,ESC-50-master/audio/4-157611-A-41.wav,chainsaw
1291,41,ESC-50-master/audio/4-157611-B-41.wav,chainsaw
1292,32,ESC-50-master/audio/4-158653-A-32.wav,keyboard_typing
1293,9,ESC-50-master/audio/4-159426-A-9.wav,crow
1294,14,ESC-50-master/audio/4-159609-A-14.wav,chirping_birds
1295,14,ESC-50-master/audio/4-159609-B-14.wav,chirping_birds
